,0.0%,-5.0%,-2.0%,-1.0%,-0.5%,0.5%,1.0%,2.0%,5.0%
Market Model,37.0,99.6,85.2,60.4,44.800000000000004,42.699999999999996,55.300000000000004,83.89999999999999,99.7
FF3,28.499999999999996,99.7,89.1,60.699999999999996,39.5,34.699999999999996,54.7,88.3,99.9
FF5,28.599999999999998,99.7,89.4,60.9,39.2,35.199999999999996,54.2,88.5,99.9
5 clusters,26.5,99.7,89.3,61.1,37.1,35.6,55.900000000000006,88.2,99.7
5 clusters + FF3,26.8,99.7,89.3,61.199999999999996,37.4,34.599999999999994,56.3,88.8,99.7
5 clusters + FF5,28.499999999999996,99.7,89.8,61.7,37.2,34.2,55.400000000000006,88.7,99.7
10 clusters,27.200000000000003,99.7,89.3,61.1,37.0,35.199999999999996,56.3,88.0,99.7
10 clusters + FF3,26.3,99.7,89.7,62.6,37.3,35.099999999999994,56.599999999999994,88.3,99.8
10 clusters + FF5,28.199999999999996,99.7,89.7,62.4,36.8,35.3,55.50000000000001,88.3,99.8
15 clusters,26.3,99.7,90.0,61.0,37.1,35.699999999999996,55.800000000000004,88.2,99.7
15 clusters + FF3,26.3,99.7,89.8,61.8,36.9,35.0,56.2,88.7,99.7
15 clusters + FF5,28.299999999999997,99.7,89.7,62.3,36.4,34.9,55.50000000000001,88.5,99.7
20 clusters,26.5,99.7,89.8,60.3,37.6,35.199999999999996,55.00000000000001,88.3,99.8
20 clusters + FF3,26.700000000000003,99.7,90.0,61.199999999999996,36.7,35.099999999999994,56.10000000000001,88.7,99.7
20 clusters + FF5,28.299999999999997,99.7,89.9,61.8,36.5,35.5,55.400000000000006,88.7,99.7
25 clusters,25.900000000000002,99.7,89.5,60.3,36.9,35.699999999999996,56.39999999999999,88.1,99.7
25 clusters + FF3,26.900000000000002,99.7,90.3,62.2,37.3,34.699999999999996,56.49999999999999,88.5,99.8
25 clusters + FF5,29.4,99.7,90.4,61.3,37.0,34.8,56.3,88.4,99.7
30 clusters,26.200000000000003,99.7,89.8,62.0,36.9,34.9,56.8,88.4,99.7
30 clusters + FF3,27.1,99.7,90.10000000000001,62.0,36.0,34.5,56.3,89.3,99.7
30 clusters + FF5,28.499999999999996,99.7,89.9,61.8,36.1,34.699999999999996,55.60000000000001,89.2,99.7
35 clusters,26.3,99.7,89.2,60.099999999999994,37.7,35.5,56.8,88.4,99.8
35 clusters + FF3,26.0,99.7,89.8,62.1,37.8,33.7,56.3,89.0,99.8
35 clusters + FF5,27.1,99.7,89.7,61.9,37.8,34.300000000000004,55.60000000000001,88.6,99.8
40 clusters,27.6,99.7,89.4,60.8,37.2,35.9,56.99999999999999,87.8,99.8
40 clusters + FF3,26.700000000000003,99.7,90.4,61.9,37.2,34.699999999999996,56.2,88.8,99.8
40 clusters + FF5,28.000000000000004,99.7,90.2,61.8,37.6,34.8,56.2,89.0,99.8
50 clusters,27.0,99.7,89.5,61.0,36.8,36.1,56.2,87.7,99.8
50 clusters + FF3,27.1,99.7,89.8,62.1,37.5,35.6,56.3,88.3,99.8
50 clusters + FF5,28.000000000000004,99.7,89.8,61.199999999999996,37.4,35.4,55.300000000000004,88.5,99.8
