,0.0%,-5.0%,-2.0%,-1.0%,-0.5%,0.5%,1.0%,2.0%,5.0%
Market Model,25.4,99.6,89.60000000000001,59.599999999999994,35.6,33.900000000000006,54.1,89.2,99.8
FF3,16.8,99.9,93.0,61.3,30.599999999999998,28.000000000000004,54.6,92.2,99.8
FF5,16.8,99.9,92.80000000000001,61.199999999999996,31.0,27.800000000000004,54.2,91.9,99.8
5 clusters,14.499999999999998,99.9,92.9,61.3,29.9,27.800000000000004,56.39999999999999,92.5,99.9
5 clusters + FF3,15.9,99.8,93.5,62.0,29.2,26.700000000000003,56.599999999999994,92.60000000000001,99.9
5 clusters + FF5,16.3,99.8,93.4,62.2,30.0,27.900000000000002,56.00000000000001,92.60000000000001,99.9
10 clusters,14.6,99.9,93.0,62.2,30.0,27.6,56.10000000000001,92.0,99.9
10 clusters + FF3,15.2,99.9,93.7,62.3,29.099999999999998,27.500000000000004,56.89999999999999,92.30000000000001,99.9
10 clusters + FF5,16.1,99.8,93.60000000000001,62.2,29.9,28.599999999999998,56.39999999999999,92.2,99.9
15 clusters,14.799999999999999,99.9,93.4,61.3,30.4,27.700000000000003,56.3,92.7,99.9
15 clusters + FF3,15.6,99.9,93.30000000000001,62.2,29.099999999999998,27.3,56.699999999999996,92.80000000000001,99.9
15 clusters + FF5,16.2,99.8,93.2,61.6,29.9,28.1,56.3,92.5,99.9
20 clusters,14.7,99.9,92.80000000000001,61.3,30.4,27.900000000000002,56.10000000000001,92.7,99.9
20 clusters + FF3,15.2,99.9,93.30000000000001,62.0,29.7,27.1,56.89999999999999,92.5,99.9
20 clusters + FF5,15.6,99.9,93.5,61.8,30.4,28.1,56.49999999999999,92.5,99.9
25 clusters,14.7,99.9,93.5,62.2,30.5,28.499999999999996,56.10000000000001,92.0,99.9
25 clusters + FF3,15.8,99.9,93.7,62.3,30.099999999999998,27.400000000000002,56.39999999999999,92.2,99.9
25 clusters + FF5,15.8,99.8,93.89999999999999,61.8,30.8,28.199999999999996,56.2,92.2,99.9
30 clusters,15.1,99.9,92.80000000000001,63.3,29.299999999999997,28.599999999999998,56.99999999999999,92.9,99.9
30 clusters + FF3,15.299999999999999,99.9,93.10000000000001,62.5,30.599999999999998,28.199999999999996,57.599999999999994,92.5,99.9
30 clusters + FF5,16.1,99.9,92.80000000000001,62.1,30.099999999999998,27.800000000000004,56.8,92.7,99.9
35 clusters,15.4,99.9,93.2,61.3,30.0,28.000000000000004,56.699999999999996,92.9,99.9
35 clusters + FF3,16.0,99.9,93.2,62.4,30.5,27.0,56.699999999999996,92.5,99.9
35 clusters + FF5,16.5,99.9,93.5,62.1,30.3,27.1,56.49999999999999,92.80000000000001,99.9
40 clusters,15.1,99.9,93.4,61.5,29.5,27.500000000000004,56.699999999999996,92.4,99.9
40 clusters + FF3,15.1,99.9,93.4,62.1,30.8,27.200000000000003,56.2,92.4,99.9
40 clusters + FF5,15.4,99.8,93.4,62.4,30.099999999999998,27.400000000000002,56.3,92.60000000000001,99.9
50 clusters,14.799999999999999,99.9,93.60000000000001,61.4,30.2,27.400000000000002,56.699999999999996,92.5,99.9
50 clusters + FF3,15.0,99.9,93.5,62.3,30.4,27.900000000000002,57.099999999999994,92.30000000000001,99.9
50 clusters + FF5,16.1,99.9,93.60000000000001,63.2,29.9,27.500000000000004,56.39999999999999,93.0,99.9
