,0.0%,-5.0%,-2.0%,-1.0%,-0.5%,0.5%,1.0%,2.0%,5.0%
Market Model,15.8,96.3,62.6,30.3,20.9,17.8,27.700000000000003,60.099999999999994,97.3
FF3,6.0,97.3,65.3,27.1,12.5,9.9,22.2,62.1,98.2
FF5,5.7,97.3,65.60000000000001,26.900000000000002,13.0,9.0,22.3,62.2,98.2
5 clusters,5.7,97.39999999999999,63.7,26.900000000000002,11.5,10.6,22.5,62.6,98.1
5 clusters + FF3,5.6000000000000005,97.6,65.3,26.3,10.8,9.1,21.6,63.5,98.3
5 clusters + FF5,5.4,97.89999999999999,65.9,27.0,11.600000000000001,9.0,21.8,62.6,98.5
10 clusters,5.6000000000000005,97.6,64.0,26.900000000000002,11.600000000000001,9.5,21.7,63.0,98.2
10 clusters + FF3,5.3,97.5,65.5,27.0,10.2,8.9,22.0,63.1,98.4
10 clusters + FF5,5.4,97.7,65.60000000000001,27.400000000000002,11.5,8.9,22.0,62.0,98.4
15 clusters,4.9,97.7,64.3,26.6,10.9,9.700000000000001,22.0,63.3,98.4
15 clusters + FF3,5.0,97.8,65.5,26.1,11.3,8.9,21.4,63.800000000000004,98.4
15 clusters + FF5,5.1,97.8,64.9,27.500000000000004,11.4,8.799999999999999,21.7,62.4,98.5
20 clusters,5.1,97.7,64.60000000000001,26.700000000000003,11.799999999999999,9.9,22.1,62.9,98.2
20 clusters + FF3,5.0,97.8,66.4,27.3,10.8,8.7,21.7,63.3,98.3
20 clusters + FF5,5.0,97.7,65.5,27.3,11.700000000000001,8.1,21.4,62.5,98.3
25 clusters,5.0,97.39999999999999,64.1,26.6,11.700000000000001,9.700000000000001,22.2,63.1,98.5
25 clusters + FF3,5.3,97.7,65.8,26.6,11.200000000000001,8.799999999999999,21.2,63.800000000000004,98.5
25 clusters + FF5,5.3,97.8,65.2,26.3,12.3,8.4,21.099999999999998,62.5,98.5
30 clusters,5.1,97.6,64.8,26.400000000000002,11.4,9.700000000000001,21.8,63.5,98.5
30 clusters + FF3,5.2,97.8,66.0,26.200000000000003,11.5,8.5,21.8,63.3,98.6
30 clusters + FF5,5.1,97.8,65.2,27.1,11.600000000000001,8.3,21.4,62.2,98.6
35 clusters,5.5,97.6,64.8,26.900000000000002,11.3,9.3,21.5,62.5,98.5
35 clusters + FF3,5.0,97.89999999999999,66.0,26.6,11.4,8.799999999999999,22.3,63.1,98.4
35 clusters + FF5,5.0,97.8,66.2,27.0,12.0,8.200000000000001,22.0,62.4,98.5
40 clusters,5.0,97.7,65.3,26.3,11.899999999999999,9.6,21.9,63.2,98.5
40 clusters + FF3,5.0,97.6,66.10000000000001,26.400000000000002,11.600000000000001,8.5,21.2,63.800000000000004,98.2
40 clusters + FF5,5.1,97.6,65.4,26.8,11.200000000000001,8.5,21.5,62.9,98.4
50 clusters,5.0,97.3,65.4,26.3,11.5,9.0,22.400000000000002,63.6,98.5
50 clusters + FF3,5.3,97.6,66.3,26.6,11.200000000000001,9.2,21.0,64.5,98.2
50 clusters + FF5,5.4,97.7,66.3,26.8,11.3,9.2,21.099999999999998,63.1,98.3
