,0.0%,-5.0%,-2.0%,-1.0%,-0.5%,0.5%,1.0%,2.0%,5.0%
Market Model,12.8,97.5,65.60000000000001,33.800000000000004,21.6,17.299999999999997,30.3,63.3,98.2
FF3,5.5,97.89999999999999,70.1,30.3,14.2,10.0,23.5,65.10000000000001,98.5
FF5,5.3,97.7,69.0,29.5,14.799999999999999,9.5,24.3,64.8,98.5
5 clusters,4.3,98.2,70.19999999999999,30.3,13.3,9.3,24.7,66.3,98.9
5 clusters + FF3,4.3999999999999995,98.0,69.39999999999999,30.4,12.8,8.7,23.799999999999997,66.0,98.8
5 clusters + FF5,4.2,98.0,69.69999999999999,29.5,13.700000000000001,8.9,23.9,65.9,98.5
10 clusters,4.2,98.1,70.1,30.599999999999998,12.9,8.6,24.8,65.8,99.2
10 clusters + FF3,4.6,98.0,69.5,30.099999999999998,13.200000000000001,8.7,23.9,65.60000000000001,99.1
10 clusters + FF5,4.2,98.1,69.0,29.5,13.700000000000001,9.4,24.0,65.2,99.1
15 clusters,4.6,98.2,70.1,30.2,13.3,8.6,25.0,66.5,99.2
15 clusters + FF3,4.9,98.1,69.19999999999999,30.3,13.200000000000001,9.2,24.3,65.7,99.1
15 clusters + FF5,4.3999999999999995,98.2,69.1,30.0,13.4,9.1,23.9,65.4,98.8
20 clusters,4.3,98.2,70.5,30.7,13.3,8.6,24.6,66.9,99.0
20 clusters + FF3,4.3,98.3,68.89999999999999,29.299999999999997,13.100000000000001,8.9,23.799999999999997,66.0,98.9
20 clusters + FF5,4.2,98.4,68.8,29.599999999999998,13.0,9.0,23.799999999999997,65.8,98.7
25 clusters,4.5,98.4,70.0,30.2,13.900000000000002,9.0,24.3,65.60000000000001,99.2
25 clusters + FF3,4.5,98.2,69.3,30.0,12.9,9.0,23.200000000000003,65.10000000000001,99.0
25 clusters + FF5,4.2,98.2,69.1,29.9,13.100000000000001,9.0,23.7,65.4,98.9
30 clusters,5.1,98.1,69.89999999999999,30.3,13.0,9.2,24.9,66.8,99.0
30 clusters + FF3,4.6,98.2,69.39999999999999,30.2,12.9,9.5,23.799999999999997,65.60000000000001,99.0
30 clusters + FF5,4.3999999999999995,98.2,69.0,29.9,13.200000000000001,9.6,23.0,65.0,98.9
35 clusters,5.1,98.2,68.8,30.4,13.5,9.0,24.4,66.8,99.1
35 clusters + FF3,4.8,98.2,68.89999999999999,30.3,13.600000000000001,8.3,23.400000000000002,65.8,99.0
35 clusters + FF5,4.5,98.4,68.8,30.0,13.200000000000001,8.9,23.7,65.3,98.9
40 clusters,4.8,98.1,70.3,30.599999999999998,13.0,8.4,24.9,66.3,99.1
40 clusters + FF3,5.0,98.1,69.39999999999999,29.7,12.8,8.3,23.599999999999998,65.60000000000001,98.8
40 clusters + FF5,4.6,98.2,68.60000000000001,29.099999999999998,12.6,8.799999999999999,23.7,65.10000000000001,98.7
50 clusters,4.3,98.2,69.6,31.2,13.200000000000001,8.7,24.7,66.0,98.9
50 clusters + FF3,4.5,98.2,69.69999999999999,29.799999999999997,13.5,8.799999999999999,24.0,65.8,98.6
50 clusters + FF5,4.5,98.3,69.3,29.599999999999998,13.100000000000001,9.4,24.0,66.0,98.6
