,0.0%,-5.0%,-2.0%,-1.0%,-0.5%,0.5%,1.0%,2.0%,5.0%
Market Model,6.0,97.8,68.10000000000001,29.7,13.3,10.4,24.8,67.4,98.1
FF3,5.0,99.1,85.0,43.3,17.4,13.0,38.3,83.2,99.3
FF5,5.1,99.2,84.8,42.8,17.2,12.6,38.0,83.7,99.3
5 clusters,5.6000000000000005,99.1,86.1,44.1,17.5,14.899999999999999,40.0,84.3,99.3
5 clusters + FF3,5.4,99.1,87.3,45.0,17.299999999999997,14.099999999999998,41.0,84.89999999999999,99.3
5 clusters + FF5,5.2,99.1,87.1,45.2,18.099999999999998,14.6,40.699999999999996,84.7,99.3
10 clusters,5.4,99.1,86.4,45.1,18.2,14.799999999999999,39.1,84.5,99.3
10 clusters + FF3,5.3,99.2,87.5,45.7,17.599999999999998,15.1,41.4,84.89999999999999,99.3
10 clusters + FF5,5.4,99.1,87.0,45.7,18.2,15.0,40.9,84.8,99.3
15 clusters,5.2,99.2,87.3,45.300000000000004,18.3,14.2,41.099999999999994,85.2,99.3
15 clusters + FF3,5.2,99.1,87.3,46.6,17.7,14.799999999999999,41.4,85.39999999999999,99.3
15 clusters + FF5,5.4,99.1,87.5,46.0,17.8,14.399999999999999,41.099999999999994,85.7,99.3
20 clusters,5.3,99.2,87.0,45.5,17.599999999999998,14.799999999999999,40.699999999999996,84.7,99.1
20 clusters + FF3,6.0,99.2,87.6,46.6,17.4,14.799999999999999,41.9,85.0,99.3
20 clusters + FF5,5.4,99.2,87.7,45.9,17.8,14.899999999999999,40.9,85.2,99.2
25 clusters,4.9,99.1,87.4,45.5,18.099999999999998,14.399999999999999,41.5,85.1,99.3
25 clusters + FF3,5.2,99.1,87.5,47.5,17.7,14.6,41.4,85.3,99.3
25 clusters + FF5,5.5,99.2,86.8,46.9,18.3,13.900000000000002,40.9,85.3,99.3
30 clusters,5.3,99.2,87.3,44.5,18.4,14.399999999999999,40.6,85.9,99.4
30 clusters + FF3,5.1,99.2,87.8,47.099999999999994,17.599999999999998,14.399999999999999,42.0,85.6,99.3
30 clusters + FF5,5.5,99.2,87.4,45.7,17.4,14.499999999999998,41.3,86.3,99.3
35 clusters,5.4,99.1,87.6,45.5,18.4,13.8,40.6,86.2,99.3
35 clusters + FF3,5.5,99.1,87.8,47.4,17.9,14.6,41.6,85.6,99.3
35 clusters + FF5,5.6000000000000005,99.1,87.3,47.099999999999994,18.099999999999998,13.8,41.4,85.8,99.3
40 clusters,5.3,99.2,87.5,45.6,18.4,13.900000000000002,40.699999999999996,85.8,99.3
40 clusters + FF3,5.6000000000000005,99.1,88.1,47.599999999999994,17.4,14.299999999999999,41.9,85.8,99.3
40 clusters + FF5,5.4,99.1,88.0,46.7,17.599999999999998,14.499999999999998,41.0,85.39999999999999,99.2
50 clusters,5.3,99.1,87.6,45.800000000000004,18.5,14.6,40.6,85.2,99.3
50 clusters + FF3,5.3,99.2,87.8,46.7,17.8,14.7,43.0,85.2,99.3
50 clusters + FF5,5.4,99.2,87.6,46.300000000000004,17.8,14.000000000000002,42.199999999999996,85.6,99.3
